NIVEL_GOBIERNO_NOMBRE,PLIEGO_NOMBRE,DEPARTAMENTO_EJECUTORA_NOMBRE,PROVINCIA_EJECUTORA_NOMBRE,DISTRITO_EJECUTORA_NOMBRE,SECTOR_NOMBRE,FUNCION_NOMBRE,PRODUCTO_PROYECTO,PRODUCTO_PROYECTO_NOMBRE,MONTO_PIA,MONTO_PIM,MONTO_CERTIFICADO,MONTO_COMPROMETIDO,MONTO_DEVENGADO,MONTO_GIRADO
GOBIERNOS REGIONALES,GOBIERNO REGIONAL DEL DEPARTAMENTO DE MADRE DE DIOS,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,GOBIERNOS REGIONALES,SALUD,3000001,ACCIONES COMUNES,159209,159023,146979.8,114685.67,111557.17,109176.93
GOBIERNOS REGIONALES,GOBIERNO REGIONAL DEL DEPARTAMENTO DE MADRE DE DIOS,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,GOBIERNOS REGIONALES,SALUD,3000734,CAPACIDAD INSTALADA PARA LA PREPARACION Y RESPUESTA FRENTE A EMERGENCIAS Y DESASTRES,238649,232549,175225.73,164659.35,129521.62,129521.62000000001
GOBIERNOS REGIONALES,GOBIERNO REGIONAL DEL DEPARTAMENTO DE MADRE DE DIOS,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,GOBIERNOS REGIONALES,SALUD,3000738,PERSONAS CON FORMACION Y CONOCIMIENTO EN GESTION DEL RIESGO DE DESASTRES Y ADAPTACION AL CAMBIO CLIMATICO,30137,30137,27598.0,19509.0,9119.0,9119.0
GOBIERNOS REGIONALES,GOBIERNO REGIONAL DEL DEPARTAMENTO DE MADRE DE DIOS,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,GOBIERNOS REGIONALES,SALUD,3000739,POBLACION CON PRACTICAS SEGURAS PARA LA RESILIENCIA,5647,5647,2715.0,2715.0,2715.0,2715.0
GOBIERNOS REGIONALES,GOBIERNO REGIONAL DEL DEPARTAMENTO DE MADRE DE DIOS,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,GOBIERNOS REGIONALES,SALUD,3000740,SERVICIOS PUBLICOS SEGUROS ANTE EMERGENCIAS Y DESASTRES,123666,130266,118189.0,117839.0,34464.0,34464.0
GOBIERNOS REGIONALES,GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA,MOQUEGUA,ILO,ILO,GOBIERNOS REGIONALES,SALUD,3000001,ACCIONES COMUNES,2067,593,552.9,392.9,392.9,392.9
GOBIERNOS REGIONALES,GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA,MOQUEGUA,ILO,ILO,GOBIERNOS REGIONALES,SALUD,3000734,CAPACIDAD INSTALADA PARA LA PREPARACION Y RESPUESTA FRENTE A EMERGENCIAS Y DESASTRES,8232,19402,19094.8,19094.8,17545.8,17545.8
GOBIERNOS REGIONALES,GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA,MOQUEGUA,ILO,ILO,GOBIERNOS REGIONALES,SALUD,3000738,PERSONAS CON FORMACION Y CONOCIMIENTO EN GESTION DEL RIESGO DE DESASTRES Y ADAPTACION AL CAMBIO CLIMATICO,512,2235,1810.2,1810.2,1810.2,1810.2
GOBIERNOS REGIONALES,GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA,MOQUEGUA,ILO,ILO,GOBIERNOS REGIONALES,SALUD,3000739,POBLACION CON PRACTICAS SEGURAS PARA LA RESILIENCIA,908,908,900.0,900.0,0.0,0.0
GOBIERNOS REGIONALES,GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA,MOQUEGUA,ILO,ILO,GOBIERNOS REGIONALES,SALUD,3000740,SERVICIOS PUBLICOS SEGUROS ANTE EMERGENCIAS Y DESASTRES,2237,2237,2146.0,2146.0,330.0,330.0
GOBIERNOS REGIONALES,GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA,MOQUEGUA,MARISCAL NIETO,MOQUEGUA,GOBIERNOS REGIONALES,AGROPECUARIA,3000001,ACCIONES COMUNES,0,1677208,1420914.83,636014.8300000001,462164.83,462164.83
GOBIERNOS REGIONALES,GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA,MOQUEGUA,MARISCAL NIETO,MOQUEGUA,GOBIERNOS REGIONALES,AGROPECUARIA,3000734,CAPACIDAD INSTALADA PARA LA PREPARACION Y RESPUESTA FRENTE A EMERGENCIAS Y DESASTRES,137258,137258,129890.0,129890.0,129890.0,129890.0
GOBIERNOS REGIONALES,GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA,MOQUEGUA,MARISCAL NIETO,MOQUEGUA,GOBIERNOS REGIONALES,AGROPECUARIA,3000735,DESARROLLO DE MEDIDAS DE INTERVENCION PARA LA PROTECCION FISICA FRENTE A PELIGROS,263878,263878,245314.03,245314.03,245314.03,245314.03
GOBIERNOS REGIONALES,GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA,MOQUEGUA,MARISCAL NIETO,MOQUEGUA,GOBIERNOS REGIONALES,EDUCACION,3000734,CAPACIDAD INSTALADA PARA LA PREPARACION Y RESPUESTA FRENTE A EMERGENCIAS Y DESASTRES,3584,3584,3584.0,2255.0,2255.0,2255.0
GOBIERNOS REGIONALES,GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA,MOQUEGUA,MARISCAL NIETO,MOQUEGUA,GOBIERNOS REGIONALES,EDUCACION,3000738,PERSONAS CON FORMACION Y CONOCIMIENTO EN GESTION DEL RIESGO DE DESASTRES Y ADAPTACION AL CAMBIO CLIMATICO,227270,227270,144694.57,99796.82,89703.82,89580.58
GOBIERNOS REGIONALES,GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA,MOQUEGUA,MARISCAL NIETO,MOQUEGUA,GOBIERNOS REGIONALES,EDUCACION,3000739,POBLACION CON PRACTICAS SEGURAS PARA LA RESILIENCIA,12800,12800,12800.0,6250.0,6250.0,6250.0
GOBIERNOS REGIONALES,GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA,MOQUEGUA,MARISCAL NIETO,MOQUEGUA,GOBIERNOS REGIONALES,EDUCACION,3000740,SERVICIOS PUBLICOS SEGUROS ANTE EMERGENCIAS Y DESASTRES,56613,56613,53113.0,29565.0,0.0,0.0
GOBIERNOS REGIONALES,GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA,MOQUEGUA,MARISCAL NIETO,MOQUEGUA,GOBIERNOS REGIONALES,ORDEN PUBLICO Y SEGURIDAD,2476894,"MEJORAMIENTO DEL SERVICIO DE INFORMACION PARA LA GESTION DEL RIESGO DE DESASTRES, EN LAS PROVINCIAS DE MARISCAL NIETO, GENERAL SANCHEZ CERRO Y ILO DEL DEPARTAMENTO DE MOQUEGUA",3350000,1776866,1069336.91,468197.93,330219.64,324780.11
GOBIERNOS REGIONALES,GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA,MOQUEGUA,MARISCAL NIETO,MOQUEGUA,GOBIERNOS REGIONALES,ORDEN PUBLICO Y SEGURIDAD,3000001,ACCIONES COMUNES,0,637060,451806.0,451806.0,0.0,0.0
GOBIERNOS REGIONALES,GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA,MOQUEGUA,MARISCAL NIETO,MOQUEGUA,GOBIERNOS REGIONALES,ORDEN PUBLICO Y SEGURIDAD,3000734,CAPACIDAD INSTALADA PARA LA PREPARACION Y RESPUESTA FRENTE A EMERGENCIAS Y DESASTRES,1174531,1549507,1519695.59,1311132.59,1209359.69,1156269.29
GOBIERNOS REGIONALES,GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA,MOQUEGUA,MARISCAL NIETO,MOQUEGUA,GOBIERNOS REGIONALES,SALUD,3000001,ACCIONES COMUNES,104993,193591,149995.38,136105.25,135517.25,133693.25
GOBIERNOS REGIONALES,GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA,MOQUEGUA,MARISCAL NIETO,MOQUEGUA,GOBIERNOS REGIONALES,SALUD,3000734,CAPACIDAD INSTALADA PARA LA PREPARACION Y RESPUESTA FRENTE A EMERGENCIAS Y DESASTRES,288629,280418,214046.16999999998,182740.66,176674.66,174353.66
GOBIERNOS REGIONALES,GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA,MOQUEGUA,MARISCAL NIETO,MOQUEGUA,GOBIERNOS REGIONALES,SALUD,3000738,PERSONAS CON FORMACION Y CONOCIMIENTO EN GESTION DEL RIESGO DE DESASTRES Y ADAPTACION AL CAMBIO CLIMATICO,14265,17346,17331.8,17007.8,13455.1,13455.1
GOBIERNOS REGIONALES,GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA,MOQUEGUA,MARISCAL NIETO,MOQUEGUA,GOBIERNOS REGIONALES,SALUD,3000739,POBLACION CON PRACTICAS SEGURAS PARA LA RESILIENCIA,3411,3411,3222.2,2399.2,2399.2,2399.2
GOBIERNOS REGIONALES,GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA,MOQUEGUA,MARISCAL NIETO,MOQUEGUA,GOBIERNOS REGIONALES,SALUD,3000740,SERVICIOS PUBLICOS SEGUROS ANTE EMERGENCIAS Y DESASTRES,129465,135715,135447.8,135447.8,135447.8,115527.8
GOBIERNOS REGIONALES,GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA,MOQUEGUA,MARISCAL NIETO,MOQUEGUA,GOBIERNOS REGIONALES,SANEAMIENTO,3000001,ACCIONES COMUNES,0,3001316,2521390.0,2006390.0,351490.0,339140.0
GOBIERNOS REGIONALES,GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA,MOQUEGUA,MARISCAL NIETO,MOQUEGUA,GOBIERNOS REGIONALES,TRANSPORTE,2476894,"MEJORAMIENTO DEL SERVICIO DE INFORMACION PARA LA GESTION DEL RIESGO DE DESASTRES, EN LAS PROVINCIAS DE MARISCAL NIETO, GENERAL SANCHEZ CERRO Y ILO DEL DEPARTAMENTO DE MOQUEGUA",0,256764,256759.8,91535.8,91535.8,89552.13
GOBIERNOS REGIONALES,GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA,MOQUEGUA,MARISCAL NIETO,MOQUEGUA,GOBIERNOS REGIONALES,TRANSPORTE,3000001,ACCIONES COMUNES,0,257612,186262.91999999998,186262.92,186262.91999999998,186262.91999999998
GOBIERNOS REGIONALES,GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA,MOQUEGUA,MARISCAL NIETO,MOQUEGUA,GOBIERNOS REGIONALES,VIVIENDA Y DESARROLLO URBANO,3000001,ACCIONES COMUNES,0,878864,674502.0,674502.0,285009.0,279759.0
GOBIERNOS REGIONALES,GOBIERNO REGIONAL DEL DEPARTAMENTO DE PASCO,PASCO,DANIEL A. CARRION,YANAHUANCA,GOBIERNOS REGIONALES,ORDEN PUBLICO Y SEGURIDAD,2329118,MEJORAMIENTO DE LOS SERVICIOS DE PROTECCION CONTRA INUNDACIONES DEL RIO HUARAUTAMBO MARGEN IZQUIERDA EN EL CENTRO POBLADO DE HUARAUTAMBO DISTRITO DE YANAHUANCA PROVINCIA DANIEL ALCIDES CARRION DEPARTAMENTO PASCO,0,1344633,53000.0,53000.0,53000.0,53000.0
GOBIERNOS REGIONALES,GOBIERNO REGIONAL DEL DEPARTAMENTO DE PASCO,PASCO,OXAPAMPA,OXAPAMPA,GOBIERNOS REGIONALES,SALUD,3000001,ACCIONES COMUNES,4327,4327,4126.36,2886.36,2886.36,2886.36
GOBIERNOS REGIONALES,GOBIERNO REGIONAL DEL DEPARTAMENTO DE PASCO,PASCO,OXAPAMPA,OXAPAMPA,GOBIERNOS REGIONALES,SALUD,3000734,CAPACIDAD INSTALADA PARA LA PREPARACION Y RESPUESTA FRENTE A EMERGENCIAS Y DESASTRES,67930,73944,69072.44,52326.75,52082.81,51883.81
GOBIERNOS REGIONALES,GOBIERNO REGIONAL DEL DEPARTAMENTO DE PASCO,PASCO,OXAPAMPA,OXAPAMPA,GOBIERNOS REGIONALES,SALUD,3000738,PERSONAS CON FORMACION Y CONOCIMIENTO EN GESTION DEL RIESGO DE DESASTRES Y ADAPTACION AL CAMBIO CLIMATICO,4900,6400,5868.0,3358.0,3358.0,3168.0
GOBIERNOS REGIONALES,GOBIERNO REGIONAL DEL DEPARTAMENTO DE PASCO,PASCO,OXAPAMPA,OXAPAMPA,GOBIERNOS REGIONALES,SALUD,3000739,POBLACION CON PRACTICAS SEGURAS PARA LA RESILIENCIA,5500,5500,2770.0,2130.0,2130.0,2130.0
GOBIERNOS REGIONALES,GOBIERNO REGIONAL DEL DEPARTAMENTO DE PASCO,PASCO,OXAPAMPA,OXAPAMPA,GOBIERNOS REGIONALES,SALUD,3000740,SERVICIOS PUBLICOS SEGUROS ANTE EMERGENCIAS Y DESASTRES,173700,168700,158308.99,156978.99,156978.99,156978.99
GOBIERNOS REGIONALES,GOBIERNO REGIONAL DEL DEPARTAMENTO DE PASCO,PASCO,PASCO,YANACANCHA,GOBIERNOS REGIONALES,AGROPECUARIA,3000001,ACCIONES COMUNES,0,1317,1314.0,1314.0,1314.0,1314.0
GOBIERNOS REGIONALES,GOBIERNO REGIONAL DEL DEPARTAMENTO DE PASCO,PASCO,PASCO,YANACANCHA,GOBIERNOS REGIONALES,AGROPECUARIA,3000734,CAPACIDAD INSTALADA PARA LA PREPARACION Y RESPUESTA FRENTE A EMERGENCIAS Y DESASTRES,335661,335661,335661.0,335661.0,335661.0,318171.0
GOBIERNOS REGIONALES,GOBIERNO REGIONAL DEL DEPARTAMENTO DE PASCO,PASCO,PASCO,YANACANCHA,GOBIERNOS REGIONALES,EDUCACION,3000734,CAPACIDAD INSTALADA PARA LA PREPARACION Y RESPUESTA FRENTE A EMERGENCIAS Y DESASTRES,1024,1024,1024.0,1024.0,1024.0,1024.0
GOBIERNOS REGIONALES,GOBIERNO REGIONAL DEL DEPARTAMENTO DE PASCO,PASCO,PASCO,YANACANCHA,GOBIERNOS REGIONALES,EDUCACION,3000738,PERSONAS CON FORMACION Y CONOCIMIENTO EN GESTION DEL RIESGO DE DESASTRES Y ADAPTACION AL CAMBIO CLIMATICO,362151,362151,253531.91,228331.91,216031.91,213801.13
GOBIERNOS REGIONALES,GOBIERNO REGIONAL DEL DEPARTAMENTO DE PASCO,PASCO,PASCO,YANACANCHA,GOBIERNOS REGIONALES,EDUCACION,3000739,POBLACION CON PRACTICAS SEGURAS PARA LA RESILIENCIA,30720,30720,24319.0,24319.0,18497.0,18497.0
GOBIERNOS REGIONALES,GOBIERNO REGIONAL DEL DEPARTAMENTO DE PASCO,PASCO,PASCO,YANACANCHA,GOBIERNOS REGIONALES,EDUCACION,3000740,SERVICIOS PUBLICOS SEGUROS ANTE EMERGENCIAS Y DESASTRES,57072,57072,57072.0,57072.0,57072.0,57072.0
GOBIERNOS REGIONALES,GOBIERNO REGIONAL DEL DEPARTAMENTO DE PASCO,PASCO,PASCO,YANACANCHA,GOBIERNOS REGIONALES,ORDEN PUBLICO Y SEGURIDAD,2566655,CREACION DE LA DEFENSA RIBEREÃA EN LA AVENIDA 08 DE MAYO EN EL CENTRO POBLADO DE ANASQUIZQUE DEL DISTRITO DE YANACANCHA - PROVINCIA DE PASCO - DEPARTAMENTO DE PASCO,180000,180000,180000.0,0.0,0.0,0.0
GOBIERNOS REGIONALES,GOBIERNO REGIONAL DEL DEPARTAMENTO DE PASCO,PASCO,PASCO,YANACANCHA,GOBIERNOS REGIONALES,ORDEN PUBLICO Y SEGURIDAD,2618789,"MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS DE PROTECCION EN RIBERAS DE RIO VULNERABLES ANTE EL PELIGRO EN EL CENTRO POBLADO DE QUIPARACRA, DISTRITO DE HUACHON DE LA PROVINCIA DE PASCO DEL DEPARTAMENTO DE PASCO",105000,105000,0.0,0.0,0.0,0.0
GOBIERNOS REGIONALES,GOBIERNO REGIONAL DEL DEPARTAMENTO DE PASCO,PASCO,PASCO,YANACANCHA,GOBIERNOS REGIONALES,ORDEN PUBLICO Y SEGURIDAD,2649271,CREACION DE LOS SERVICIOS DE PROTECCION EN RIBERAS DE RIO VULNERABLES ANTE EL PELIGRO EN CENTRO POBLADO DE MALAUCHACA DISTRITO DE TICLACAYAN DE LA PROVINCIA DE PASCO DEL DEPARTAMENTO DE PASCO,60000,60000,60000.0,44571.43,44571.43,44571.43
GOBIERNOS REGIONALES,GOBIERNO REGIONAL DEL DEPARTAMENTO DE PASCO,PASCO,PASCO,YANACANCHA,GOBIERNOS REGIONALES,ORDEN PUBLICO Y SEGURIDAD,3000734,CAPACIDAD INSTALADA PARA LA PREPARACION Y RESPUESTA FRENTE A EMERGENCIAS Y DESASTRES,1853041,2228389,1913887.73,1380539.53,674328.53,639155.53
GOBIERNOS REGIONALES,GOBIERNO REGIONAL DEL DEPARTAMENTO DE PASCO,PASCO,PASCO,YANACANCHA,GOBIERNOS REGIONALES,ORDEN PUBLICO Y SEGURIDAD,3000737,ESTUDIOS PARA LA ESTIMACION DEL RIESGO DE DESASTRES,20480,20480,4851.0,4851.0,4851.0,4851.0
GOBIERNOS REGIONALES,GOBIERNO REGIONAL DEL DEPARTAMENTO DE PASCO,PASCO,PASCO,YANACANCHA,GOBIERNOS REGIONALES,ORDEN PUBLICO Y SEGURIDAD,3000738,PERSONAS CON FORMACION Y CONOCIMIENTO EN GESTION DEL RIESGO DE DESASTRES Y ADAPTACION AL CAMBIO CLIMATICO,24586,68562,64548.5,64548.5,14298.5,12394.5
GOBIERNOS REGIONALES,GOBIERNO REGIONAL DEL DEPARTAMENTO DE PASCO,PASCO,PASCO,YANACANCHA,GOBIERNOS REGIONALES,ORDEN PUBLICO Y SEGURIDAD,3000739,POBLACION CON PRACTICAS SEGURAS PARA LA RESILIENCIA,78502,78502,48199.2,48199.2,28300.0,28300.0
GOBIERNOS REGIONALES,GOBIERNO REGIONAL DEL DEPARTAMENTO DE PASCO,PASCO,PASCO,YANACANCHA,GOBIERNOS REGIONALES,SALUD,3000001,ACCIONES COMUNES,9181,36431,11123.68,6157.68,5748.68,5748.68
GOBIERNOS REGIONALES,GOBIERNO REGIONAL DEL DEPARTAMENTO DE PASCO,PASCO,PASCO,YANACANCHA,GOBIERNOS REGIONALES,SALUD,3000734,CAPACIDAD INSTALADA PARA LA PREPARACION Y RESPUESTA FRENTE A EMERGENCIAS Y DESASTRES,88462,113669,96288.58,82723.48,59850.98,59850.98
GOBIERNOS REGIONALES,GOBIERNO REGIONAL DEL DEPARTAMENTO DE PASCO,PASCO,PASCO,YANACANCHA,GOBIERNOS REGIONALES,SALUD,3000738,PERSONAS CON FORMACION Y CONOCIMIENTO EN GESTION DEL RIESGO DE DESASTRES Y ADAPTACION AL CAMBIO CLIMATICO,5644,7944,7770.0,6610.0,6610.0,6610.0
GOBIERNOS REGIONALES,GOBIERNO REGIONAL DEL DEPARTAMENTO DE PASCO,PASCO,PASCO,YANACANCHA,GOBIERNOS REGIONALES,SALUD,3000739,POBLACION CON PRACTICAS SEGURAS PARA LA RESILIENCIA,13995,13618,13617.01,12732.51,12732.51,12732.51
GOBIERNOS REGIONALES,GOBIERNO REGIONAL DEL DEPARTAMENTO DE PASCO,PASCO,PASCO,YANACANCHA,GOBIERNOS REGIONALES,SALUD,3000740,SERVICIOS PUBLICOS SEGUROS ANTE EMERGENCIAS Y DESASTRES,50160,20283,11013.380000000001,8207.38,7507.38,7507.38
GOBIERNOS REGIONALES,GOBIERNO REGIONAL DEL DEPARTAMENTO DE PASCO,PASCO,PASCO,YANACANCHA,GOBIERNOS REGIONALES,TRANSPORTE,3000001,ACCIONES COMUNES,0,3329985,3045966.59,2928670.2600000002,1382661.42,1380261.42
GOBIERNOS REGIONALES,GOBIERNO REGIONAL DEL DEPARTAMENTO DE PASCO,PASCO,PASCO,YANACANCHA,GOBIERNOS REGIONALES,TRANSPORTE,3000735,DESARROLLO DE MEDIDAS DE INTERVENCION PARA LA PROTECCION FISICA FRENTE A PELIGROS,436476,436476,111178.3,94978.3,53005.0,53005.0
GOBIERNOS REGIONALES,GOBIERNO REGIONAL DEL DEPARTAMENTO DE PASCO,PASCO,PASCO,YANACANCHA,GOBIERNOS REGIONALES,VIVIENDA Y DESARROLLO URBANO,3000001,ACCIONES COMUNES,0,960019,960017.9400000001,960017.9400000001,960017.9400000001,960017.94
GOBIERNOS REGIONALES,GOBIERNO REGIONAL DEL DEPARTAMENTO DE PIURA,PIURA,MORROPON,CHULUCANAS,GOBIERNOS REGIONALES,SALUD,3000001,ACCIONES COMUNES,38900,38898,38894.44,38894.44,38894.44,38652.44
GOBIERNOS REGIONALES,GOBIERNO REGIONAL DEL DEPARTAMENTO DE PIURA,PIURA,MORROPON,CHULUCANAS,GOBIERNOS REGIONALES,SALUD,3000734,CAPACIDAD INSTALADA PARA LA PREPARACION Y RESPUESTA FRENTE A EMERGENCIAS Y DESASTRES,271162,271138,245751.49,243623.49,204237.88999999998,192796.14
GOBIERNOS REGIONALES,GOBIERNO REGIONAL DEL DEPARTAMENTO DE PIURA,PIURA,MORROPON,CHULUCANAS,GOBIERNOS REGIONALES,SALUD,3000738,PERSONAS CON FORMACION Y CONOCIMIENTO EN GESTION DEL RIESGO DE DESASTRES Y ADAPTACION AL CAMBIO CLIMATICO,7000,7000,7000.0,7000.0,6534.0,5444.0
GOBIERNOS REGIONALES,GOBIERNO REGIONAL DEL DEPARTAMENTO DE PIURA,PIURA,MORROPON,CHULUCANAS,GOBIERNOS REGIONALES,SALUD,3000739,POBLACION CON PRACTICAS SEGURAS PARA LA RESILIENCIA,12800,12800,12768.0,12768.0,11888.0,11888.0
GOBIERNOS REGIONALES,GOBIERNO REGIONAL DEL DEPARTAMENTO DE PIURA,PIURA,MORROPON,CHULUCANAS,GOBIERNOS REGIONALES,SALUD,3000740,SERVICIOS PUBLICOS SEGUROS ANTE EMERGENCIAS Y DESASTRES,14900,14900,14899.26,14899.26,14899.26,14899.26
GOBIERNOS REGIONALES,GOBIERNO REGIONAL DEL DEPARTAMENTO DE PIURA,PIURA,PAITA,PAITA,GOBIERNOS REGIONALES,SALUD,3000001,ACCIONES COMUNES,4100,2664,2640.95,2640.95,2640.95,2640.95
GOBIERNOS REGIONALES,GOBIERNO REGIONAL DEL DEPARTAMENTO DE PIURA,PIURA,PAITA,PAITA,GOBIERNOS REGIONALES,SALUD,3000734,CAPACIDAD INSTALADA PARA LA PREPARACION Y RESPUESTA FRENTE A EMERGENCIAS Y DESASTRES,33871,35306,34642.32,34642.32,32332.32,32332.32
GOBIERNOS REGIONALES,GOBIERNO REGIONAL DEL DEPARTAMENTO DE PIURA,PIURA,PAITA,PAITA,GOBIERNOS REGIONALES,SALUD,3000740,SERVICIOS PUBLICOS SEGUROS ANTE EMERGENCIAS Y DESASTRES,3293,3293,3293.0,3293.0,0.0,0.0
GOBIERNOS REGIONALES,GOBIERNO REGIONAL DEL DEPARTAMENTO DE PIURA,PIURA,PIURA,CASTILLA,GOBIERNOS REGIONALES,AGROPECUARIA,3000735,DESARROLLO DE MEDIDAS DE INTERVENCION PARA LA PROTECCION FISICA FRENTE A PELIGROS,0,565317,560726.15,560726.15,394859.15,394859.15
GOBIERNOS REGIONALES,GOBIERNO REGIONAL DEL DEPARTAMENTO DE PIURA,PIURA,PIURA,PIURA,GOBIERNOS REGIONALES,AGROPECUARIA,2340447,MEJORAMIENTO DEL SERVICIO DE PROTECCION DE LA POZA DE DISIPACION DEL ALIVIADERO DE COMPUERTAS DE LA PRESA SULLANA - DISTRITO Y PROVINCIA DE SULLANA - DEPARTAMENTO DE PIURA,0,266112,266111.7,266111.7,266111.7,266111.7
GOBIERNOS REGIONALES,GOBIERNO REGIONAL DEL DEPARTAMENTO DE PIURA,PIURA,PIURA,PIURA,GOBIERNOS REGIONALES,AGROPECUARIA,2644512,MEJORAMIENTO DE LOS SERVICIOS OPERATIVOS O MISIONALES INSTITUCIONALES EN DIRECCION DE OPERACION Y MANTENIMIENTO DEL PECHP DISTRITO DE PIURA DE LA PROVINCIA DE PIURA DEL DEPARTAMENTO DE PIURA,0,7152020,7152018.88,7152018.88,7152018.88,7152018.88
GOBIERNOS REGIONALES,GOBIERNO REGIONAL DEL DEPARTAMENTO DE PIURA,PIURA,PIURA,PIURA,GOBIERNOS REGIONALES,AGROPECUARIA,3000735,DESARROLLO DE MEDIDAS DE INTERVENCION PARA LA PROTECCION FISICA FRENTE A PELIGROS,553845,4216788,2678428.87,1538504.8599999999,1358716.5899999999,1341386.5899999999
GOBIERNOS REGIONALES,GOBIERNO REGIONAL DEL DEPARTAMENTO DE PIURA,PIURA,PIURA,PIURA,GOBIERNOS REGIONALES,EDUCACION,3000734,CAPACIDAD INSTALADA PARA LA PREPARACION Y RESPUESTA FRENTE A EMERGENCIAS Y DESASTRES,5223,5223,4628.099999999999,4628.099999999999,4628.099999999999,4628.099999999999
GOBIERNOS REGIONALES,GOBIERNO REGIONAL DEL DEPARTAMENTO DE PIURA,PIURA,PIURA,PIURA,GOBIERNOS REGIONALES,EDUCACION,3000738,PERSONAS CON FORMACION Y CONOCIMIENTO EN GESTION DEL RIESGO DE DESASTRES Y ADAPTACION AL CAMBIO CLIMATICO,1058047,1068594,845655.66,843966.66,742764.66,705000.66
GOBIERNOS REGIONALES,GOBIERNO REGIONAL DEL DEPARTAMENTO DE PIURA,PIURA,PIURA,PIURA,GOBIERNOS REGIONALES,EDUCACION,3000739,POBLACION CON PRACTICAS SEGURAS PARA LA RESILIENCIA,33195,33195,25140.0,25140.0,25140.0,15840.0
GOBIERNOS REGIONALES,GOBIERNO REGIONAL DEL DEPARTAMENTO DE PIURA,PIURA,PIURA,PIURA,GOBIERNOS REGIONALES,EDUCACION,3000740,SERVICIOS PUBLICOS SEGUROS ANTE EMERGENCIAS Y DESASTRES,97056,103046,103045.94,103045.94,103045.94,103045.94
GOBIERNOS REGIONALES,GOBIERNO REGIONAL DEL DEPARTAMENTO DE PIURA,PIURA,PIURA,PIURA,GOBIERNOS REGIONALES,ORDEN PUBLICO Y SEGURIDAD,2601378,"REPARACION DE DIQUE; EN EL(LA) DIQUE IZQUIERDO Y DIQUE DERECHO DEL RIO PIURA EN EL TRAMO DEL PUENTE BOLOGNESI HASTA EL PUENTE GRAU DEL KM (0+000 - 4+000) DISTRITO DE PIURA, PROVINCIA PIURA, DEPARTAMENTO PIURA",0,20614,20613.32,20613.32,20613.32,20613.32
GOBIERNOS REGIONALES,GOBIERNO REGIONAL DEL DEPARTAMENTO DE PIURA,PIURA,PIURA,PIURA,GOBIERNOS REGIONALES,ORDEN PUBLICO Y SEGURIDAD,3000001,ACCIONES COMUNES,35781,8316417,8182187.36,5534033.36,5534033.36,5323403.36
GOBIERNOS REGIONALES,GOBIERNO REGIONAL DEL DEPARTAMENTO DE PIURA,PIURA,PIURA,PIURA,GOBIERNOS REGIONALES,ORDEN PUBLICO Y SEGURIDAD,3000734,CAPACIDAD INSTALADA PARA LA PREPARACION Y RESPUESTA FRENTE A EMERGENCIAS Y DESASTRES,1936855,1969155,1951969.1700000002,1815498.42,1767752.69,1767752.69
GOBIERNOS REGIONALES,GOBIERNO REGIONAL DEL DEPARTAMENTO DE PIURA,PIURA,PIURA,PIURA,GOBIERNOS REGIONALES,ORDEN PUBLICO Y SEGURIDAD,3000739,POBLACION CON PRACTICAS SEGURAS PARA LA RESILIENCIA,33792,33792,33792.0,22302.0,22302.0,22302.0
